"text","relation"
"METHODS: 133 patients who developed cancer following chemotherapy and/or radiotherapy (n = 133), 420 patients diagnosed with de novo myeloid leukaemia, 242 patients diagnosed with primary <e2>Hodgkin lymphoma</e2>, and 1177 healthy controls were genotyped for the <e1>MLH1</e1> -93 polymorphism by allelic discrimination polymerase chain reaction (PCR) and restriction fragment length polymorphism assay.","Association"
"METHODS: 133 patients who developed cancer following chemotherapy and/or radiotherapy (n = 133), 420 patients diagnosed with de novo myeloid leukaemia, 242 patients diagnosed with primary <e2>Hodgkin lymphoma</e2>, and 1177 healthy controls were genotyped for the <e1>MLH1</e1> -93 polymorphism by allelic discrimination polymerase chain reaction (PCR) and restriction fragment length polymorphism assay.","Association"
"METHODS: 133 patients who developed cancer following chemotherapy and/or radiotherapy (n = 133), 420 patients diagnosed with de novo myeloid leukaemia, 242 patients diagnosed with primary <e2>Hodgkin lymphoma</e2>, and 1177 healthy controls were genotyped for the <e1>MLH1</e1> -93 polymorphism by allelic discrimination polymerase chain reaction (PCR) and restriction fragment length polymorphism assay.","Association"
"METHODS: 133 patients who developed cancer following chemotherapy and/or radiotherapy (n = 133), 420 patients diagnosed with de novo myeloid leukaemia, 242 patients diagnosed with primary <e2>Hodgkin lymphoma</e2>, and 1177 healthy controls were genotyped for the <e1>MLH1</e1> -93 polymorphism by allelic discrimination polymerase chain reaction (PCR) and restriction fragment length polymorphism assay.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related acute myeloid leukaemia (t-AML) (75.0%, n = 12) or <e2>breast cancer</e2> (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related acute myeloid leukaemia (t-AML) (75.0%, n = 12) or <e2>breast cancer</e2> (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related acute myeloid leukaemia (t-AML) (75.0%, n = 12) or <e2>breast cancer</e2> (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related acute myeloid leukaemia (t-AML) (75.0%, n = 12) or <e2>breast cancer</e2> (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related acute myeloid leukaemia (t-AML) (75.0%, n = 12) or <e2>breast cancer</e2> (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related acute myeloid leukaemia (t-AML) (75.0%, n = 12) or <e2>breast cancer</e2> (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related acute myeloid leukaemia (t-AML) (75.0%, n = 12) or <e2>breast cancer</e2> (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related <e2>acute myeloid leukaemia</e2> (t-AML) (75.0%, n = 12) or breast cancer (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related <e2>acute myeloid leukaemia</e2> (t-AML) (75.0%, n = 12) or breast cancer (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related <e2>acute myeloid leukaemia</e2> (t-AML) (75.0%, n = 12) or breast cancer (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related <e2>acute myeloid leukaemia</e2> (t-AML) (75.0%, n = 12) or breast cancer (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related <e2>acute myeloid leukaemia</e2> (t-AML) (75.0%, n = 12) or breast cancer (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related <e2>acute myeloid leukaemia</e2> (t-AML) (75.0%, n = 12) or breast cancer (53.3%.","Association"
"RESULTS: Carrier frequency of the <e1>MLH1</e1> -93 variant was higher in patients who developed therapy related <e2>acute myeloid leukaemia</e2> (t-AML) (75.0%, n = 12) or breast cancer (53.3%.","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a <e2>N673S</e2> polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included TNFRSF6 (Fas) and <e2>IRF5</e2>, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"These additional genes notably included <e2>TNFRSF6</e2> (Fas) and IRF5, supporting previous findings of their association with <e1>SLE</e1> pathogenesis.","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a C203S polymorphism in the <e2>interleukin-1 receptor-associated kinase 1</e2> gene (IRAK1) (P = 9.58 x 10(-6)).","Association"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a <e2>C203S</e2> polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a <e2>C203S</e2> polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
"RESULTS: Family-based TDT showed a significant association of <e1>SLE</e1> with a N673S polymorphism in the P-selectin gene (SELP) (P = 5.74 x 10(-6)) and a <e2>C203S</e2> polymorphism in the interleukin-1 receptor-associated kinase 1 gene (IRAK1) (P = 9.58 x 10(-6)).","Positive_Correlation"
