"text","relation"
"Several <e2>purinergic receptors</e2> have been described on platelets; P2X (1), a calcium channel, and P2Y1 a Gq-coupled seven-transmembrane domain receptor, have been found not to be antagonized by <e1>clopidogrel</e1>.","Not"
"Several purinergic receptors have been described on platelets; <e2>P2X (1)</e2>, a calcium channel, and P2Y1 a Gq-coupled seven-transmembrane domain receptor, have been found not to be antagonized by <e1>clopidogrel</e1>.","Not"
"Several purinergic receptors have been described on platelets; P2X (1), a <e2>calcium channel</e2>, and P2Y1 a Gq-coupled seven-transmembrane domain receptor, have been found not to be antagonized by <e1>clopidogrel</e1>.","Not"
"<e2>P2Y1</e2>2, a new platelet ADP receptor, target of <e1>clopidogrel</e1>.","Not"
"Several purinergic receptors have been described on platelets; P2X (1), a calcium channel, and P2Y1 a <e2>Gq-coupled seven-transmembrane domain receptor</e2>, have been found not to be antagonized by <e1>clopidogrel</e1>.","Not"
"These results demonstrate that this receptor corresponds to the previously called ""<e2>P2t</e2>"" platelet receptor and show that the active metabolite of <e1>clopidogrel</e1> binds in a covalent manner to this receptor, thus explaining how it blocks the aggregating effect of ADP on platelets.","Regulator"
"These results demonstrate that this receptor corresponds to the previously called ""P2t"" <e2>platelet receptor</e2> and show that the active metabolite of <e1>clopidogrel</e1> binds in a covalent manner to this receptor, thus explaining how it blocks the aggregating effect of ADP on platelets.","Regulator"
"These results demonstrate that this receptor corresponds to the previously called ""<e2>P2t</e2>"" platelet receptor and show that the active metabolite of clopidogrel binds in a covalent manner to this receptor, thus explaining how it blocks the aggregating effect of <e1>ADP</e1> on platelets.","Regulator"
"These results demonstrate that this receptor corresponds to the previously called ""P2t"" <e2>platelet receptor</e2> and show that the active metabolite of clopidogrel binds in a covalent manner to this receptor, thus explaining how it blocks the aggregating effect of <e1>ADP</e1> on platelets.","Regulator"
"The antiaggregating effect of <e1>clopidogrel</e1> is attributed to an irreversible inhibition of ADP binding to a <e2>purinergic receptor</e2> present at the platelet surface.","Regulator"
"The antiaggregating effect of clopidogrel is attributed to an irreversible inhibition of <e1>ADP</e1> binding to a <e2>purinergic receptor</e2> present at the platelet surface.","Regulator"
"<e2>P2Y12</e2>, a new platelet ADP receptor, target of <e1>clopidogrel</e1>.","Regulator"
"P2Y12, a new platelet <e2>ADP receptor</e2>, target of <e1>clopidogrel</e1>.","Regulator"
"We show for the first time that a single <e1>amino acid</e1> is able to determine the substrate specificity of <e2>CrAT</e2> and COT.","Part_of"
"We show for the first time that a single <e1>amino acid</e1> is able to determine the substrate specificity of CrAT and <e2>COT</e2>.","Part_of"
"Carnitine acetyltransferases (<e2>CrAT</e2>) catalyze the reversible conversion of acetyl-CoA and carnitine to <e1>acetylcarnitine</e1> and free CoA.","Substrate"
"The <e2>M564G</e2> mutated CrAT showed higher activity toward longer chain acyl-CoAs: activity toward myristoyl-CoA was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, <e1>acetyl-CoA</e1>.","Substrate"
"Carnitine acetyltransferases (<e2>CrAT</e2>) catalyze the reversible conversion of <e1>acetyl-CoA</e1> and carnitine to acetylcarnitine and free CoA.","Substrate"
"Carnitine acetyltransferases (<e2>CrAT</e2>) catalyze the reversible conversion of <e1>acetyl-CoA</e1> and carnitine to acetylcarnitine and free CoA.","Substrate"
"The M564G mutated <e2>CrAT</e2> showed higher activity toward longer chain <e1>acyl-CoAs</e1>: activity toward myristoyl-CoA was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, acetyl-CoA.","Substrate"
"In the reverse case, mutation of the orthologous glycine (Gly553) to methionine in <e2>carnitine octanoyltransferase</e2> (COT) decreased activity toward its natural substrates, medium- and long-chain <e1>acyl-CoAs</e1>, and increased activity toward short-chain acyl-CoAs.","Substrate"
"In the reverse case, mutation of the orthologous glycine (Gly553) to methionine in carnitine octanoyltransferase (<e2>COT</e2>) decreased activity toward its natural substrates, medium- and long-chain <e1>acyl-CoAs</e1>, and increased activity toward short-chain acyl-CoAs.","Substrate"
"In the reverse case, mutation of the orthologous glycine (Gly553) to methionine in <e2>carnitine octanoyltransferase</e2> (COT) decreased activity toward its natural substrates, medium- and long-chain <e1>acyl-CoAs</e1>, and increased activity toward short-chain acyl-CoAs.","Substrate"
"In the reverse case, mutation of the orthologous glycine (Gly553) to methionine in carnitine octanoyltransferase (<e2>COT</e2>) decreased activity toward its natural substrates, medium- and long-chain <e1>acyl-CoAs</e1>, and increased activity toward short-chain acyl-CoAs.","Substrate"
"The M564G mutated <e2>CrAT</e2> showed higher activity toward longer chain <e1>acyl-CoAs</e1>: activity toward myristoyl-CoA was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, acetyl-CoA.","Substrate"
"Carnitine acetyltransferases (<e2>CrAT</e2>) catalyze the reversible conversion of <e1>acetyl-CoA</e1> and carnitine to acetylcarnitine and free CoA.","Substrate"
"Carnitine acetyltransferases (<e2>CrAT</e2>) catalyze the reversible conversion of acetyl-CoA and <e1>carnitine</e1> to acetylcarnitine and free CoA.","Substrate"
"The <e2>M564G</e2> mutated CrAT showed higher activity toward longer chain <e1>acyl-CoAs</e1>: activity toward myristoyl-CoA was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, acetyl-CoA.","Substrate"
"The M564G mutated <e2>CrAT</e2> showed higher activity toward longer chain <e1>acyl-CoAs</e1>: activity toward myristoyl-CoA was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, acetyl-CoA.","Substrate"
"The M564G mutated <e2>CrAT</e2> showed higher activity toward longer chain <e1>acyl-CoAs</e1>: activity toward myristoyl-CoA was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, acetyl-CoA.","Substrate"
"The <e2>M564G</e2> mutated CrAT showed higher activity toward longer chain acyl-CoAs: activity toward <e1>myristoyl-CoA</e1> was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, acetyl-CoA.","Substrate"
"The M564G mutated <e2>CrAT</e2> showed higher activity toward longer chain acyl-CoAs: activity toward <e1>myristoyl-CoA</e1> was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, acetyl-CoA.","Substrate"
"The M564G mutated <e2>CrAT</e2> showed higher activity toward longer chain acyl-CoAs: activity toward <e1>myristoyl-CoA</e1> was 1250-fold higher than that of the wild-type CrAT, and lower activity toward its natural substrate, acetyl-CoA.","Substrate"
"<e2>Carnitine acetyltransferases</e2> (CrAT) catalyze the reversible conversion of <e1>acetyl-CoA</e1> and carnitine to acetylcarnitine and free CoA.","Substrate"
"<e2>Carnitine acetyltransferases</e2> (CrAT) catalyze the reversible conversion of acetyl-CoA and <e1>carnitine</e1> to acetylcarnitine and free CoA.","Substrate"
"<e2>Carnitine acetyltransferases</e2> (CrAT) catalyze the reversible conversion of acetyl-CoA and carnitine to <e1>acetylcarnitine</e1> and free CoA.","Substrate"
"The high-affinity binding of <e1>L-noradrenaline</e1> to <e2>phenylalanine hydroxylase</e2>, as studied by equilibrium microdialysis (anaerobically) and ultrafiltration (aerobically), shows positive cooperativity (h = 1.9); at pH 7.2 and 20 degrees C the rat enzyme binds about 0.5 mol L-noradrenaline/mol subunit with a half-maximal binding (S50) at 0.25 microM L-noradrenaline.","Regulator"
"The high-affinity binding of <e1>L-noradrenaline</e1> to <e2>phenylalanine hydroxylase</e2>, as studied by equilibrium microdialysis (anaerobically) and ultrafiltration (aerobically), shows positive cooperativity (h = 1.9); at pH 7.2 and 20 degrees C the rat enzyme binds about 0.5 mol L-noradrenaline/mol subunit with a half-maximal binding (S50) at 0.25 microM L-noradrenaline.","Regulator"
"The high-affinity binding of <e1>L-noradrenaline</e1> to <e2>phenylalanine hydroxylase</e2>, as studied by equilibrium microdialysis (anaerobically) and ultrafiltration (aerobically), shows positive cooperativity (h = 1.9); at pH 7.2 and 20 degrees C the rat enzyme binds about 0.5 mol L-noradrenaline/mol subunit with a half-maximal binding (S50) at 0.25 microM L-noradrenaline.","Regulator"
"Cooperative homotropic interaction of <e1>L-noradrenaline</e1> with the catalytic site of <e2>phenylalanine 4-monooxygenase</e2>.","Regulator"
"The high-affinity of <e1>catecholamines</e1> to <e2>phenylalanine hydroxylase</e2> is a valuable probe to study the active site of this enzyme and is also relevant for the homologous enzyme tyrosine hydroxylase, which is purified as a stable catecholamine-Fe(III) complex.","Regulator"
"The high-affinity of <e1>catecholamines</e1> to phenylalanine hydroxylase is a valuable probe to study the active site of this enzyme and is also relevant for the homologous enzyme <e2>tyrosine hydroxylase</e2>, which is purified as a stable catecholamine-Fe(III) complex.","Regulator"
"Catecholamines (<e1>adrenaline</e1>, noradrenaline and dopamine) are potent inhibitors of phenylalanine 4-monooxygenase (<e2>phenylalanine hydroxylase</e2>, EC 1.14.16.1).","Downregulator"
"Catecholamines (<e1>adrenaline</e1>, noradrenaline and dopamine) are potent inhibitors of phenylalanine 4-monooxygenase (phenylalanine hydroxylase, <e2>EC 1.14.16.1</e2>).","Downregulator"
"Cooperative homotropic interaction of L-nor<e1>adrenaline</e1> with the catalytic site of <e2>phenylalanine 4-monooxygenase</e2>.","Downregulator"
"Catecholamines (adrenaline, <e1>noradrenaline</e1> and dopamine) are potent inhibitors of phenylalanine 4-monooxygenase (<e2>phenylalanine hydroxylase</e2>, EC 1.14.16.1).","Downregulator"
"Catecholamines (adrenaline, <e1>noradrenaline</e1> and dopamine) are potent inhibitors of phenylalanine 4-monooxygenase (phenylalanine hydroxylase, <e2>EC 1.14.16.1</e2>).","Downregulator"
"Cooperative homotropic interaction of L-<e1>noradrenaline</e1> with the catalytic site of <e2>phenylalanine 4-monooxygenase</e2>.","Downregulator"
"Catecholamines (adrenaline, noradrenaline and <e1>dopamine</e1>) are potent inhibitors of phenylalanine 4-monooxygenase (<e2>phenylalanine hydroxylase</e2>, EC 1.14.16.1).","Downregulator"
"Catecholamines (adrenaline, noradrenaline and <e1>dopamine</e1>) are potent inhibitors of phenylalanine 4-monooxygenase (phenylalanine hydroxylase, <e2>EC 1.14.16.1</e2>).","Downregulator"
"Catecholamines (adrenaline, noradrenaline and <e1>dopamine</e1>) are potent inhibitors of <e2>phenylalanine 4-monooxygenase</e2> (phenylalanine hydroxylase, EC 1.14.16.1).","Downregulator"
"<e1>Catecholamines</e1> (adrenaline, noradrenaline and dopamine) are potent inhibitors of phenylalanine 4-monooxygenase (<e2>phenylalanine hydroxylase</e2>, EC 1.14.16.1).","Downregulator"
"<e1>Catecholamines</e1> (adrenaline, noradrenaline and dopamine) are potent inhibitors of phenylalanine 4-monooxygenase (phenylalanine hydroxylase, <e2>EC 1.14.16.1</e2>).","Downregulator"
"<e1>Catecholamines</e1> (adrenaline, noradrenaline and dopamine) are potent inhibitors of <e2>phenylalanine 4-monooxygenase</e2> (phenylalanine hydroxylase, EC 1.14.16.1).","Downregulator"
"<e2>Kisspeptin</e2> is a 54-<e1>amino acid</e1> peptide which is encoded by the KiSS-1 gene and activates the G protein-coupled receptor GPR54.","Part_of"
"Central and peripheral administration of <e2>kisspeptin</e2> stimulates the hypothalamic-pituitary-gonadal (HPG) axis whilst pre-administration of a <e1>gonadotrophin releasing hormone</e1> (GnRH) antagonist abolishes this effect.","Downregulator"
"Central and peripheral administration of <e2>kisspeptin</e2> stimulates the hypothalamic-pituitary-gonadal (HPG) axis whilst pre-administration of a gonadotrophin releasing hormone (<e1>GnRH</e1>) antagonist abolishes this effect.","Downregulator"
"Moreover, in rat hepatoma H4-II-E cells, the esterified-<e1>BM</e1> failed to induce <e2>tyrosine aminotransferase</e2>, which is regulated by GR-mediated transactivation activity.","Not"
"Species-specific differences in the <e2>glucocorticoid receptor</e2> transactivation function upon binding with <e1>betamethasone-esters</e1>.","Regulator"
"Dexamethasone (DEX), betamethasone (<e1>BM</e1>), and their esterified-derivatives had full transrepression agonistic activity in a reporter assay using CV-1 cells transfected with either human or <e2>rat GR</e2>.","Agonist"
"Dexamethasone (<e1>DEX</e1>), betamethasone (BM), and their esterified-derivatives had full transrepression agonistic activity in a reporter assay using CV-1 cells transfected with either human or <e2>rat GR</e2>.","Agonist"
"Dexamethasone (DEX), betamethasone (<e1>BM</e1>), and their esterified-derivatives had full transrepression agonistic activity in a reporter assay using CV-1 cells transfected with either human or rat <e2>GR</e2>.","Agonist"
"Dexamethasone (DEX), betamethasone (<e1>BM</e1>), and their esterified-derivatives had full transrepression agonistic activity in a reporter assay using CV-1 cells transfected with either human or <e2>rat GR</e2>.","Agonist"
"<e1>Dexamethasone</e1> (DEX), betamethasone (BM), and their esterified-derivatives had full transrepression agonistic activity in a reporter assay using CV-1 cells transfected with either <e2>human or rat GR</e2>.","Agonist"
"Dexamethasone (<e1>DEX</e1>), betamethasone (BM), and their esterified-derivatives had full transrepression agonistic activity in a reporter assay using CV-1 cells transfected with either <e2>human or rat GR</e2>.","Agonist"
"Dexamethasone (DEX), <e1>betamethasone</e1> (BM), and their esterified-derivatives had full transrepression agonistic activity in a reporter assay using CV-1 cells transfected with either <e2>human or rat GR</e2>.","Agonist"
"Dexamethasone (DEX), betamethasone (<e1>BM</e1>), and their esterified-derivatives had full transrepression agonistic activity in a reporter assay using CV-1 cells transfected with either <e2>human or rat GR</e2>.","Agonist"
